system_metadata.id,organisation.country,organisation.url,repository_metadata.software.name,repository_metadata.metadata_record_count,repository_metadata.type,repository_metadata.url,repository_metadata.full_text_record_count,repository_metadata.oai_url,system_metadata.uri,repository_metadata.software.name_other
3426,ke,http://www.usiu.ac.ke/,dspace,3604.0,institutional,http://erepo.usiu.ac.ke/,,http://erepo.usiu.ac.ke/oai/request,https://v2.sherpa.ac.uk/id/repository/3426,
3427,ir,http://www.goums.ac.ir/,eprints,2654.0,institutional,http://eprints.goums.ac.ir/,912.0,http://eprints.goums.ac.ir/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3427,
3428,us,https://www.achs.edu/,,8.0,institutional,https://www.achs.edu/achs-theses-capstone-projects/,,,https://v2.sherpa.ac.uk/id/repository/3428,
3429,ke,https://www.kcau.ac.ke/,dspace,138.0,institutional,https://repository.kcau.ac.ke/,,,https://v2.sherpa.ac.uk/id/repository/3429,
3430,fr,http://www.univ-amu.fr/,hal,140211.0,institutional,https://hal-amu.archives-ouvertes.fr/,12169.0,https://api.archives-ouvertes.fr/oai/amu,https://v2.sherpa.ac.uk/id/repository/3430,
3431,at,https://www.tuwien.at,dspace,16645.0,institutional,https://repositum.tuwien.at,211.0,https://repositum.tuwien.at/oai/request,https://v2.sherpa.ac.uk/id/repository/3431,
3432,it,https://www.unitn.it/,dspace,78382.0,institutional,https://iris.unitn.it/,,,https://v2.sherpa.ac.uk/id/repository/3432,
3433,ke,http://tukenya.ac.ke/,dspace,873.0,institutional,http://repository.tukenya.ac.ke/,,,https://v2.sherpa.ac.uk/id/repository/3433,
3434,kz,https://nu.edu.kz,dspace,3807.0,institutional,https://nur.nu.edu.kz,2442.0,https://nur.nu.edu.kz/oai/request,https://v2.sherpa.ac.uk/id/repository/3434,
3435,gb,http://www.buckingham.ac.uk/,eprints,369.0,institutional,http://bear.buckingham.ac.uk/,282.0,http://bear.buckingham.ac.uk/cgi/oai2?verb=identify,https://v2.sherpa.ac.uk/id/repository/3435,
3436,cz,http://www.cuni.cz/,digitool,1487.0,institutional,http://repository.cuni.cz/,0.0,http://dingo.ruk.cuni.cz:8881/OAI-PUB?,https://v2.sherpa.ac.uk/id/repository/3436,
3437,us,http://www.arbor.edu/,dspace,113.0,institutional,http://whitelibrary.dspacedirect.org/,,,https://v2.sherpa.ac.uk/id/repository/3437,
3438,fr,http://oie.int/,other,2301.0,institutional,http://doc.oie.int/,0.0,https://doc.oie.int/oai/provider,https://v2.sherpa.ac.uk/id/repository/3438,jOAI
3439,tw,http://www.sinica.edu.tw/,dspace,57741.0,institutional,http://ir.sinica.edu.tw/,2.0,http://ir.sinica.edu.tw/ir-oai/request,https://v2.sherpa.ac.uk/id/repository/3439,
3440,gb,http://www.heartofengland.nhs.uk/,eprints,4038.0,institutional,http://www.repository.heartofengland.nhs.uk/,285.0,http://www.repository.heartofengland.nhs.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3440,
3441,sd,http://rsu.edu.sd/,dspace,2714.0,institutional,http://repository.rsu.edu.sd/,0.0,http://repository.rsu.edu.sd/oai/request,https://v2.sherpa.ac.uk/id/repository/3441,
3442,ir,http://www.medsab.ac.ir/,,1610.0,institutional,http://eprints.medsab.ac.ir/,669.0,http://eprints.medsab.ac.ir/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3442,
3443,ie,https://www.ncirl.ie/,eprints,4633.0,institutional,http://norma.ncirl.ie,1814.0,http://norma.ncirl.ie/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3443,
3444,ec,http://www.unemi.edu.ec,,2640.0,institutional,http://www.unemi.edu.ec/index.php/bases-de-datos-2,1609.0,,https://v2.sherpa.ac.uk/id/repository/3444,
3445,by,http://www.barsu.by/,dspace,3541.0,institutional,http://rep.barsu.by/,,,https://v2.sherpa.ac.uk/id/repository/3445,
3446,ar,http://www.fi.mdp.edu.ar/. http://intema.gob.ar/,dspace,,institutional,http://rinfi.fi.mdp.edu.ar/,,,https://v2.sherpa.ac.uk/id/repository/3446,
3448,id,http://uin-malang.ac.id/,eprints,17500.0,institutional,http://etheses.uin-malang.ac.id/,2421.0,http://etheses.uin-malang.ac.id/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3448,
3449,de,http://www.gsi.de/,invenio,159472.0,institutional,http://repository.gsi.de/,1698.0,http://repository.gsi.de/oai2d,https://v2.sherpa.ac.uk/id/repository/3449,
3450,in,http://www.iigm.res.in/,dspace,1140.0,institutional,http://library.iigm.res.in:8080/jspui/,,,https://v2.sherpa.ac.uk/id/repository/3450,
3451,gt,http://www.usac.edu.gt/,eprints,12976.0,institutional,http://www.repositorio.usac.edu.gt/,12110.0,http://www.repositorio.usac.edu.gt/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3451,
3453,gh,https://www.uds.edu.gh,dspace,844.0,institutional,http://www.udsspace.uds.edu.gh,0.0,http://udsspace.uds.edu.gh/oai,https://v2.sherpa.ac.uk/id/repository/3453,
3454,za,https://www.ufs.ac.za/,dspace,7537.0,institutional,http://scholar.ufs.ac.za/,0.0,,https://v2.sherpa.ac.uk/id/repository/3454,
3455,co,http://www.uac.edu.co/,dspace,1896.0,institutional,http://repositorio.uac.edu.co/,0.0,http://repositorio.uac.edu.co/oai/,https://v2.sherpa.ac.uk/id/repository/3455,
3456,de,https://www.b-tu.de/bibliothek,opus,3986.0,institutional,https://opus4.kobv.de/opus4-btu/home,3637.0,https://opus4.kobv.de/opus4-btu/oai,https://v2.sherpa.ac.uk/id/repository/3456,
3457,br,https://www.ufmg.br/,dspace,723.0,institutional,https://dspaceprod02.grude.ufmg.br/dspace/,,,https://v2.sherpa.ac.uk/id/repository/3457,
3458,id,http://www.uajy.ac.id/,eprints,21459.0,institutional,https://e-journal.uajy.ac.id,14863.0,https://e-journal.uajy.ac.id/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3458,
3459,id,http://www.usd.ac.id/,eprints,39142.0,institutional,https://repository.usd.ac.id/,4487.0,https://repository.usd.ac.id/cgi/oai2/,https://v2.sherpa.ac.uk/id/repository/3459,
3460,mx,http://www.tec.mx,dspace,23476.0,institutional,https://repositorio.tec.mx,0.0,https://repositorio.tec.mx/oai/request,https://v2.sherpa.ac.uk/id/repository/3460,
3461,gb,http://www.port.ac.uk/,pure,29979.0,institutional,https://researchportal.port.ac.uk/,10827.0,https://researchportal.port.ac.uk/ws/oai,https://v2.sherpa.ac.uk/id/repository/3461,
3462,by,http://bru.by/,dspace,,institutional,http://e.biblio.bru.by/,,,https://v2.sherpa.ac.uk/id/repository/3462,
3464,mx,http://www.uanl.mx/,dspace,15487.0,institutional,http://cd.dgb.uanl.mx/,0.0,http://cd.dgb.uanl.mx/oai,https://v2.sherpa.ac.uk/id/repository/3464,
3465,br,http://www.unifesp.br/,dspace,41922.0,institutional,https://repositorio.unifesp.br/,,https://repositorio.unifesp.br/oai/,https://v2.sherpa.ac.uk/id/repository/3465,
3467,ni,http://www.una.edu.ni/,eprints,2713.0,institutional,http://repositorio.una.edu.ni/,,http://repositorio.una.edu.ni/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3467,
3468,cz,http://www.techlib.cz/,invenio,,institutional,http://repozitar.techlib.cz/,,http://repozitar.techlib.cz/oai2d,https://v2.sherpa.ac.uk/id/repository/3468,
3469,gr,http://www.libver.gr/,dspace,10037.0,institutional,http://medusa.libver.gr/,268.0,http://medusa.libver.gr/oai/request,https://v2.sherpa.ac.uk/id/repository/3469,
3473,fr,http://www.upmc.fr/en/,other,174.0,institutional,https://cdv-upmc.mysciencework.com/,,,https://v2.sherpa.ac.uk/id/repository/3473,Polaris by MyScienceWork
3474,de,http://www.helmholtz-muenchen.de/,,32560.0,institutional,http://push-zb.helmholtz-muenchen.de/,0.0,http://push-zb.helmholtz-muenchen.de/oai2/oai2.php,https://v2.sherpa.ac.uk/id/repository/3474,
3475,fr,http://www.univ-angers.fr/,drupal,18301.0,institutional,http://okina.univ-angers.fr/,16420.0,http://okina.univ-angers.fr/oai,https://v2.sherpa.ac.uk/id/repository/3475,
3476,ke,http://www.embuni.ac.ke/,dspace,1467.0,institutional,http://repository.embuni.ac.ke/,,,https://v2.sherpa.ac.uk/id/repository/3476,
3477,id,http://library.unsyiah.ac.id/,other,30275.0,institutional,http://etd.unsyiah.ac.id/,,http://etd.unsyiah.ac.id/oai2.php,https://v2.sherpa.ac.uk/id/repository/3477,SLIMS Senayan
3479,it,http://www.sci-gaia.eu/,invenio,133.0,institutional,http://oar.sci-gaia.eu/,9.0,http://oar.sci-gaia.eu/oai2d,https://v2.sherpa.ac.uk/id/repository/3479,
3480,tz,https://udsm.ac.tz/,dspace,4565.0,institutional,http://repository.udsm.ac.tz:8080/xmlui/,0.0,http://repository.udsm.ac.tz:8080/oai/,https://v2.sherpa.ac.uk/id/repository/3480,
3481,hu,http://www.ke.hu/,dspace,0.0,institutional,https://kea.ke.hu/,0.0,http://kea.ke.hu:8080/oai/request,https://v2.sherpa.ac.uk/id/repository/3481,
3482,de,http://www.tu-clausthal.de/,mycore,1490.0,institutional,https://dokumente.ub.tu-clausthal.de/content/main/index.xml,,https://dokumente.ub.tu-clausthal.de/servlets/OAIDataProvider,https://v2.sherpa.ac.uk/id/repository/3482,
3483,co,http://www.usergioarboleda.edu.co/,dspace,904.0,institutional,http://repository.usergioarboleda.edu.co/,,http://repository.usergioarboleda.edu.co/oai/request,https://v2.sherpa.ac.uk/id/repository/3483,
3484,es,http://www.upc.edu/,dspace,103677.0,institutional,http://upcommons.upc.edu/,,http://upcommons.upc.edu/oai/request,https://v2.sherpa.ac.uk/id/repository/3484,
3485,pe,http://www.concytec.gob.pe/,other,0.0,institutional,http://alicia.concytec.gob.pe/,0.0,http://alicia.concytec.gob.pe:8090/oai,https://v2.sherpa.ac.uk/id/repository/3485,VuFind
3486,ke,http://www.mua.ac.ke/,eprints,1821.0,institutional,http://repository.mua.ac.ke/,,http://repository.mua.ac.ke/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3486,
3489,lu,http://cers.eu.pn/,,,institutional,http://cers.eu.pn/archive.html/,,,https://v2.sherpa.ac.uk/id/repository/3489,
3490,ke,http://www.mu.ac.ke/,dspace,1000.0,institutional,http://ir.mu.ac.ke/,0.0,http://ir.mu.ac.ke/oai,https://v2.sherpa.ac.uk/id/repository/3490,
3491,hu,http://uni-obuda.hu/,digitool,1.0,institutional,http://asp01.ex-lh.hu/,0.0,http://asp01.ex-lh.hu/OAI-PUB,https://v2.sherpa.ac.uk/id/repository/3491,
3492,br,http://www.ifrn.edu.br/,dspace,1058.0,institutional,http://memoria.ifrn.edu.br/,,,https://v2.sherpa.ac.uk/id/repository/3492,
3493,jp,http://www.tezukayama-u.ac.jp/,weko,,institutional,https://tezukayama.repo.nii.ac.jp/,,http://tezukayama.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3493,
3494,ua,http://www.zsmu.edu.ua/,dspace,7281.0,institutional,http://dspace.zsmu.edu.ua/,,,https://v2.sherpa.ac.uk/id/repository/3494,
3495,gb,http://rvc.ac.uk/,other,9031.0,institutional,https://rvc-repository.worktribe.com/,2496.0,,https://v2.sherpa.ac.uk/id/repository/3495,Worktribe
3496,rs,http://www.ien.bg.ac.rs/en/,eprints,1356.0,institutional,http://ebooks.ien.bg.ac.rs/,871.0,http://ebooks.ien.bg.ac.rs/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3496,
3497,id,http://unej.ac.id/,dspace,56120.0,institutional,http://repository.unej.ac.id/,0.0,http://repository.unej.ac.id/oai/request?,https://v2.sherpa.ac.uk/id/repository/3497,
3498,ar,http://www.conicet.gov.ar/,dspace,49500.0,institutional,http://ri.conicet.gov.ar/,,http://ri.conicet.gov.ar/oai/request,https://v2.sherpa.ac.uk/id/repository/3498,
3499,hr,http://www.unizg.hr/,eprints,8043.0,institutional,http://repozitorij.fsb.hr/,4295.0,https://repozitorij.fsb.hr/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3499,
3500,co,http://ciat.cgiar.org/,dspace,12325.0,institutional,https://cgspace.cgiar.org/handle/10568/35697,,,https://v2.sherpa.ac.uk/id/repository/3500,
3501,gr,http://www.ihu.edu.gr/,dspace,27102.0,institutional,https://repository.ihu.edu.gr/xmlui/,1361.0,,https://v2.sherpa.ac.uk/id/repository/3501,
3502,ng,http://www.unn.edu.ng/,dspace,6464.0,institutional,http://www.repository.unn.edu.ng,0.0,http://www.repository.unn.edu.ng/oai,https://v2.sherpa.ac.uk/id/repository/3502,
3503,gb,http://www.shu.ac.uk/,eprints,42.0,institutional,http://shurda.shu.ac.uk/,0.0,http://shurda.shu.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3503,
3504,gb,http://www.stir.ac.uk/,dspace,49.0,institutional,https://datastorre.stir.ac.uk/,0.0,http://shurda.shu.ac.uk/information.html,https://v2.sherpa.ac.uk/id/repository/3504,
3505,si,https://www.uni-lj.si/,other,81102.0,institutional,https://repozitorij.uni-lj.si/,,https://repozitorij.uni-lj.si/oai/oai2.php,https://v2.sherpa.ac.uk/id/repository/3505,Custom software
3506,si,http://www.upr.si/,other,15511.0,institutional,https://repozitorij.upr.si/info/index.php/eng/,2899.0,http://repozitorij.upr.si/oai/oai2.php,https://v2.sherpa.ac.uk/id/repository/3506,DKUM
3507,si,http://www.ung.si,other,5581.0,institutional,https://repozitorij.ung.si/info/index.php,53.0,https://repozitorij.ung.si/oai/oai2.php,https://v2.sherpa.ac.uk/id/repository/3507,DKUM
3509,nl,http://www.windesheiminternational.nl/,fedora,1323.0,institutional,https://hbo-kennisbank.nl/en/page/search?q=&f=o_windesheimhogeschool,0.0,http://surfsharekit.nl:8080/oai/chw/,https://v2.sherpa.ac.uk/id/repository/3509,
3510,fr,http://portail.univ-st-etienne.fr/,hal,54476.0,institutional,https://hal-ujm.archives-ouvertes.fr/,4666.0,https://api.archives-ouvertes.fr/oai/ujm,https://v2.sherpa.ac.uk/id/repository/3510,
3511,fr,http://www.mines-stetienne.fr/,hal,7422.0,institutional,http://hal-emse.ccsd.cnrs.fr/,1568.0,https://api.archives-ouvertes.fr/oai/emse,https://v2.sherpa.ac.uk/id/repository/3511,
3512,fr,http://www.cirad.fr/,hal,41662.0,institutional,http://hal.cirad.fr/,3120.0,https://api.archives-ouvertes.fr/oai/cirad,https://v2.sherpa.ac.uk/id/repository/3512,
3513,fr,http://www.obspm.fr/,hal,19680.0,institutional,http://hal-obspm.ccsd.cnrs.fr/,1324.0,https://api.archives-ouvertes.fr/oai/obspm,https://v2.sherpa.ac.uk/id/repository/3513,
3514,fr,http://www.ineris.fr/,hal,6967.0,institutional,http://hal-ineris.ccsd.cnrs.fr/,1209.0,https://api.archives-ouvertes.fr/oai/ineris,https://v2.sherpa.ac.uk/id/repository/3514,
3515,fr,http://www.cea.fr/,hal,90783.0,institutional,https://hal-cea.archives-ouvertes.fr/,9123.0,https://api.archives-ouvertes.fr/oai/cea,https://v2.sherpa.ac.uk/id/repository/3515,
3516,fr,http://www.insu.cnrs.fr/,hal,117024.0,institutional,https://hal-insu.archives-ouvertes.fr/,20202.0,https://api.archives-ouvertes.fr/oai/insu,https://v2.sherpa.ac.uk/id/repository/3516,
3517,fr,http://unice.fr/,hal,30525.0,institutional,https://hal-unice.archives-ouvertes.fr/,7991.0,https://api.archives-ouvertes.fr/oai/unice,https://v2.sherpa.ac.uk/id/repository/3517,
3518,fr,http://www.univ-paris1.fr/,hal,67258.0,institutional,https://hal-paris1.archives-ouvertes.fr/,6998.0,https://api.archives-ouvertes.fr/oai/paris1,https://v2.sherpa.ac.uk/id/repository/3518,
3519,fr,http://www.supelec.fr/,hal,35883.0,institutional,https://hal-supelec.archives-ouvertes.fr/,2614.0,https://api.archives-ouvertes.fr/oai/supelec,https://v2.sherpa.ac.uk/id/repository/3519,
3520,fr,http://www.univ-brest.fr/,hal,48083.0,institutional,http://hal.univ-brest.fr/,4347.0,https://api.archives-ouvertes.fr/oai/univ-brest,https://v2.sherpa.ac.uk/id/repository/3520,
3521,fr,http://www.unilim.fr/,hal,28304.0,institutional,https://hal-unilim.archives-ouvertes.fr/,1443.0,https://api.archives-ouvertes.fr/oai/unilim,https://v2.sherpa.ac.uk/id/repository/3521,
3522,fr,http://www.univ-lyon3.fr/,hal,41045.0,institutional,https://hal-univ-lyon3.archives-ouvertes.fr/,2038.0,https://api.archives-ouvertes.fr/oai/univ-lyon3,https://v2.sherpa.ac.uk/id/repository/3522,
3523,fr,http://www.univ-artois.fr/,hal,10200.0,institutional,https://hal-univ-artois.archives-ouvertes.fr/,587.0,https://api.archives-ouvertes.fr/oai/univ-artois,https://v2.sherpa.ac.uk/id/repository/3523,
3524,fr,https://www.polytechnique.edu/,hal,39631.0,institutional,https://hal-polytechnique.archives-ouvertes.fr/,6085.0,https://api.archives-ouvertes.fr/oai/polytechnique,https://v2.sherpa.ac.uk/id/repository/3524,
3525,fr,http://www.univ-nantes.fr/,hal,69107.0,institutional,http://hal.univ-nantes.fr/,7791.0,https://api.archives-ouvertes.fr/oai/univ-nantes,https://v2.sherpa.ac.uk/id/repository/3525,
3526,fr,http://www.inrap.fr/,hal,9045.0,institutional,https://hal-inrap.archives-ouvertes.fr/,144.0,https://api.archives-ouvertes.fr/oai/inrap,https://v2.sherpa.ac.uk/id/repository/3526,
3527,lk,http://www.lib.mrt.ac.lk/,dspace,6316.0,institutional,http://dl.lib.mrt.ac.lk/,2068.0,http://dl.lib.mrt.ac.lk/oai/request,https://v2.sherpa.ac.uk/id/repository/3527,
3528,de,http://www.hs-fulda.de/,opus,604.0,institutional,http://fuldok.hs-fulda.de/opus4/,249.0,http://fuldok.hs-fulda.de/opus4/oai,https://v2.sherpa.ac.uk/id/repository/3528,
3529,at,https://ist.ac.at,other,759.0,institutional,https://research-explorer.app.ist.ac.at,527.0,http://repository.ist.ac.at/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3529,LibreCat
3531,de,https://www.uni-hannover.de/,dspace,10711.0,institutional,http://www.repo.uni-hannover.de/,6697.0,http://www.repo.uni-hannover.de/oai/request,https://v2.sherpa.ac.uk/id/repository/3531,
3532,fi,https://www.lut.fi/web/en,dspace,74.0,institutional,http://lutpub.lut.fi/,40.0,http://lutpub.lut.fi/oai/request,https://v2.sherpa.ac.uk/id/repository/3532,
3533,tr,http://w3.bilkent.edu.tr/www/,dspace,31664.0,institutional,http://repository.bilkent.edu.tr/,6686.0,http://repository.bilkent.edu.tr/oai/request,https://v2.sherpa.ac.uk/id/repository/3533,
3535,at,http://www.iiasa.ac.at/,eprints,16427.0,institutional,https://pure.iiasa.ac.at/,8926.0,https://pure.iiasa.ac.at/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3535,
3536,id,http://unika.ac.id/,eprints,14947.0,institutional,http://repository.unika.ac.id/,,http://repository.unika.ac.id/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3536,
3537,jp,http://www.nagoya-ku.ac.jp/,weko,143.0,institutional,https://nue.repo.nii.ac.jp/,0.0,http://nue.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3537,
3538,by,http://www.bsu.by/,dspace,2016.0,institutional,http://earchives.bsu.by/,,,https://v2.sherpa.ac.uk/id/repository/3538,
3539,tr,http://www.batman.edu.tr/,dspace,102.0,institutional,http://earsiv.batman.edu.tr/,0.0,http://earsiv.batman.edu.tr/oai,https://v2.sherpa.ac.uk/id/repository/3539,
3540,us,http://www.bridgeport.edu/,dspace,4227.0,institutional,https://scholarworks.bridgeport.edu/xmlui/,2950.0,https://scholarworks.bridgeport.edu/oai/request?,https://v2.sherpa.ac.uk/id/repository/3540,
3541,ng,https://www.ebsu.edu.ng,dspace,814.0,institutional,http://ir.ebsu.edu.ng:8080/xmlui,,,https://v2.sherpa.ac.uk/id/repository/3541,
3542,jp,https://opac.tohtech.ac.jp/lib/,weko,,institutional,https://tohtech.repo.nii.ac.jp/,,http://tohtech.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3542,
3543,de,http://www.uni-goettingen.de/,dspace,,institutional,https://ediss.uni-goettingen.de/,,,https://v2.sherpa.ac.uk/id/repository/3543,
3544,ca,http://cdc.qc.ca/,dspace,37183.0,institutional,https://eduq.info/,4691.0,https://eduq.info/oai/request,https://v2.sherpa.ac.uk/id/repository/3544,
3545,bw,http://www.bothouniversity.com/,dspace,86.0,institutional,http://repository.bothouniversity.ac.bw/buir,,http://repository.bothouniversity.ac.bw/oai/request,https://v2.sherpa.ac.uk/id/repository/3545,
3546,us,http://www.lehigh.edu/,other,6710.0,institutional,http://preserve.lehigh.edu/,,,https://v2.sherpa.ac.uk/id/repository/3546,Digital Commons
3547,fr,http://www.cgiar.org/,dspace,90959.0,institutional,https://cgspace.cgiar.org/,12811.0,https://cgspace.cgiar.org/oai/request?,https://v2.sherpa.ac.uk/id/repository/3547,
3549,mt,https://www.um.edu.mt,dspace,13792.0,institutional,https://www.um.edu.mt/library/oar/,11320.0,https://www.um.edu.mt/library/oar/oai/openaire,https://v2.sherpa.ac.uk/id/repository/3549,
3550,tr,http://www.hku.edu.tr/,dspace,1711.0,institutional,http://openaccess.hku.edu.tr/,397.0,http://openaccess.hku.edu.tr/oai/request,https://v2.sherpa.ac.uk/id/repository/3550,
3551,ua,http://en.stu.cn.ua/,dspace,7829.0,institutional,http://ir.stu.cn.ua/,,http://ir.stu.cn.ua/oai/,https://v2.sherpa.ac.uk/id/repository/3551,
3552,tr,http://www.bilecik.edu.tr/,dspace,959.0,institutional,http://acikkaynak.bilecik.edu.tr/,,,https://v2.sherpa.ac.uk/id/repository/3552,
3553,us,http://www.ucdenver.edu/,other,1409.0,institutional,http://source.ucdenver.edu/,,,https://v2.sherpa.ac.uk/id/repository/3553,Digital Commons
3554,us,http://gardner-webb.edu/,other,1375.0,institutional,http://digitalcommons.gardner-webb.edu/,,http://digitalcommons.gardner-webb.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/3554,Digital Commons
3555,cu,http://www.upr.edu.cu/,dspace,1507.0,institutional,https://rc.upr.edu.cu/,,https://rc.upr.edu.cu/oai/request,https://v2.sherpa.ac.uk/id/repository/3555,
3556,nl,http://www.eurocris.org/,dspace_cris,793.0,institutional,http://dspacecris.eurocris.org/,0.0,http://dspacecris.eurocris.org/oai/request,https://v2.sherpa.ac.uk/id/repository/3556,
3557,de,https://www.h-brs.de/,opus,5022.0,institutional,https://pub.h-brs.de/home,211.0,https://pub.h-brs.de/oai,https://v2.sherpa.ac.uk/id/repository/3557,
3558,hk,http://buwww.hkbu.edu.hk/eng/main/index.jsp,other,10029.0,institutional,http://repository.hkbu.edu.hk/,,,https://v2.sherpa.ac.uk/id/repository/3558,Digital Commons
3560,at,http://www.tugraz.at/,,888.0,institutional,http://openlib.tugraz.at/,471.0,http://openlib.tugraz.at/oai,https://v2.sherpa.ac.uk/id/repository/3560,
3563,id,http://www.ipb.ac.id/,eprints,3315.0,institutional,http://repository.sb.ipb.ac.id/,163.0,http://repository.sb.ipb.ac.id/cgi/oai2?,https://v2.sherpa.ac.uk/id/repository/3563,
3564,gb,http://www.lsbu.ac.uk,other,1850.0,institutional,https://openresearch.lsbu.ac.uk,,https://openresearch.lsbu.ac.uk/oai2,https://v2.sherpa.ac.uk/id/repository/3564,Haplo
3566,tr,http://www.pau.edu.tr/,dspace,32717.0,institutional,http://acikerisim.pau.edu.tr:8080/xmlui/,1549.0,http://acikerisim.pau.edu.tr:8080/oai/request,https://v2.sherpa.ac.uk/id/repository/3566,
3567,tr,http://www.baskent.edu.tr/,dspace,1983.0,institutional,http://acikerisim.baskent.edu.tr/,0.0,http://acikerisim.baskent.edu.tr/oai/driver,https://v2.sherpa.ac.uk/id/repository/3567,
3569,tr,https://www.29mayis.edu.tr,dspace,1603.0,institutional,https://openaccess.29mayis.edu.tr/xmlui/,,,https://v2.sherpa.ac.uk/id/repository/3569,
3570,tr,http://www.mef.edu.tr/,dspace,1184.0,institutional,http://openaccess.mef.edu.tr/,37.0,http://openaccess.mef.edu.tr/oai/request,https://v2.sherpa.ac.uk/id/repository/3570,
3571,tr,http://www.mevlana.edu.tr/,dspace,543.0,institutional,http://openaccess.mevlana.edu.tr:8080/xmlui/,0.0,http://openaccess.mevlana.edu.tr:8080/oai/request,https://v2.sherpa.ac.uk/id/repository/3571,
3572,gb,http://www.mba.ac.uk/,eprints,6429.0,institutional,http://plymsea.ac.uk/,,http://plymsea.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/3572,
3573,us,https://www.cca.edu/,equella,3433.0,institutional,http://vault.cca.edu/,54.0,https://vault.cca.edu/oai,https://v2.sherpa.ac.uk/id/repository/3573,
3574,lu,http://www.jonk-fuerscher.lu/,other,,institutional,https://fjsl.mysciencework.com/,,,https://v2.sherpa.ac.uk/id/repository/3574,Polaris by MyScienceWork
3577,ca,https://www.sheridancollege.ca/,other,759.0,institutional,http://source.sheridancollege.ca/,,http://source.sheridancollege.ca/do/oai/,https://v2.sherpa.ac.uk/id/repository/3577,Digital Commons
3578,de,https://www.ostfalia.de/cms/de/,opus,678.0,institutional,https://opus.ostfalia.de/,,https://opus.ostfalia.de/oai,https://v2.sherpa.ac.uk/id/repository/3578,
3579,de,https://www.ruhr-uni-bochum.de,opus,8040.0,institutional,http://hss-opus.ub.ruhr-uni-bochum.de/opus4/home,0.0,http://hss-opus.ub.ruhr-uni-bochum.de/opus4/oai,https://v2.sherpa.ac.uk/id/repository/3579,
3580,de,http://www.hfm-detmold.de,opus,12.0,institutional,https://opus.hfm-detmold.de/home,3.0,https://opus.hfm-detmold.de/oai,https://v2.sherpa.ac.uk/id/repository/3580,
3581,de,http://www.hs-emden-leer.de,opus,16.0,institutional,https://opus.hs-emden-leer.de/home,11.0,https://opus.hs-emden-leer.de/oai,https://v2.sherpa.ac.uk/id/repository/3581,
3582,de,http://www.hs-furtwangen.de,opus,5360.0,institutional,https://opus.hs-furtwangen.de/home,76.0,https://opus.hs-furtwangen.de/oai,https://v2.sherpa.ac.uk/id/repository/3582,
3584,de,https://www.frankfurt-university.de/,opus,414.0,institutional,https://fhffm.bsz-bw.de/home,152.0,https://fhffm.bsz-bw.de/oai,https://v2.sherpa.ac.uk/id/repository/3584,
3585,de,http://www.khm.de,opus,116.0,institutional,https://e-publications.khm.de,98.0,https://e-publications.khm.de/oai,https://v2.sherpa.ac.uk/id/repository/3585,
3586,de,http://www.akthb.de/,opus,746.0,institutional,https://kidoks.bsz-bw.de/home,,https://kidoks.bsz-bw.de/oai,https://v2.sherpa.ac.uk/id/repository/3586,
3587,de,http://www.uni-ulm.de/index.php?id=82,dspace,4845.0,institutional,https://oparu.uni-ulm.de/,0.0,https://oparu.uni-ulm.de/oai/request,https://v2.sherpa.ac.uk/id/repository/3587,
3588,jp,http://www.niigata-cn.ac.jp/,weko,1141.0,institutional,https://niconurs.repo.nii.ac.jp/,1043.0,http://niconurs.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3588,
3589,jp,http://www.agi.or.jp/,weko,110.0,institutional,https://agi.repo.nii.ac.jp/,,http://agi.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3589,
3590,cu,http://www.uh.cu/,dspace,2759.0,institutional,http://www.scriptorium.uh.cu/,,,https://v2.sherpa.ac.uk/id/repository/3590,
3591,br,https://www.bahiana.edu.br/,dspace,739.0,institutional,https://www.repositorio.bahiana.edu.br:8443/jspui/,,,https://v2.sherpa.ac.uk/id/repository/3591,
3592,gb,http://www.nhm.ac.uk/,dspace,927.0,institutional,https://nhm.openrepository.com,475.0,,https://v2.sherpa.ac.uk/id/repository/3592,
