,clickable_url,url_check
1192,https://depositonce.tu-berlin.de/,200
1193,https://repository.helmholtz-hzi.de,200
1194,http://goedoc.uni-goettingen.de/,200
1195,https://osnadocs.ub.uni-osnabrueck.de,200
1196,http://doris.bfs.de/,200
1197,http://adw-goe.de/startseite/,200
1198,http://www.repo.uni-hannover.de/,200
1199,https://ediss.uni-goettingen.de/,200
1200,https://oparu.uni-ulm.de/,200
1201,https://fis.uni-bamberg.de,200
1202,https://bonndoc.ulb.uni-bonn.de/,200
1203,https://henry.baw.de,200
1204,https://opendata.uni-halle.de/,200
1205,https://refubium.fu-berlin.de,200
1206,https://tudatalib.ulb.tu-darmstadt.de,200
1207,http://scidok.sulb.uni-saarland.de,200
1208,https://goescholar.uni-goettingen.de,200
1209,https://eldorado.tu-dortmund.de,200
1210,https://fordatis.fraunhofer.de,200
1211,https://openscience.ub.uni-mainz.de,200
1212,https://www.repos.hcu-hamburg.de/,200
1213,http://repositorio.unapec.edu.do/,200
1214,http://investigare.pucmm.edu.do:8080/xmlui/,200
1215,http://dspace.univ-tlemcen.dz/,200
1216,http://dlibrary.univ-boumerdes.dz:8080/jspui,ReadTimeoutError
1217,http://dl.cerist.dz/,200
1218,http://biblio.univ-alger.dz/jspui/,200
1219,http://dspace.univ-chlef.dz:8080/jspui/,ConnectionError
1220,http://archives.univ-biskra.dz/,200
1221,http://bibliotheque.univ-batna.dz/,200
1222,http://dspace.univ-bouira.dz:8080/jspui/,ConnectionError
1223,http://dspace.cread.dz:8080/,200
1224,http://dspace.univ-setif.dz,200
1225,http://dspace.univ-msila.dz:8080/xmlui/,200
1226,http://ucispace.lib.uci.edu,200
1227,http://repository.usthb.dz,ConnectionError
1228,http://193.194.83.152:8080/xmlui,ReadTimeoutError
1229,http://dspace.univ-constantine2.dz,200
1230,http://dspace.univ-eloued.dz/,200
1231,http://dspace.uniandes.edu.ec,ConnectionError
1232,http://repositorio.utpl.edu.ec/,ConnectionError
1233,http://bieec.epn.edu.ec:8180/dspace/,ConnectionError
1234,http://www.dspace.espol.edu.ec/,200
1235,http://bibdigital.epn.edu.ec/,200
1236,https://repositorio.flacsoandes.edu.ec,200
1237,http://www.biblioteca.ueb.edu.ec/,ConnectionError
1238,http://dspace.ups.edu.ec/,200
1239,http://dspace.espoch.edu.ec,200
1240,http://repositorio.uasb.edu.ec/,200
1241,http://repositorio.maeug.edu.ec/,ConnectionError
1242,http://repositorio.iaen.edu.ec/,200
1243,http://repositorio.eppetroecuador.ec/,ConnectionError
1244,http://repositorio.espe.edu.ec/,200
1245,http://repositorio.puce.edu.ec/,200
1246,http://repositorio.utm.edu.ec/,200
1247,http://repositorio.usfq.edu.ec/,200
1248,http://repositorio.ute.edu.ec/,ConnectionError
1249,http://www.dspace.uce.edu.ec/,ConnectionError
1250,http://repositorio.uleam.edu.ec/,200
1251,http://repositorio.ucsg.edu.ec/,ConnectionError
1252,http://repositorio.uct.edu.ec/,ConnectionError
1253,http://repositorio.cedia.org.ec/,ConnectionError
1254,https://dspace.uazuay.edu.ec,200
1255,http://repositorio.unae.edu.ec/,200
1256,http://dspace.ucuenca.edu.ec/,200
1257,http://repositorio.utmachala.edu.ec/,200
1258,http://dspace.ucacue.edu.ec/,200
1259,http://repositorio.utn.edu.ec/,200
1260,http://koha.umet.edu.ec:8011/,ConnectionError
1261,https://repositorio.uide.edu.ec,200
1262,https://repositorio.upse.edu.ec,200
1263,http://repositorio.pucesa.edu.ec,200
1264,http://dspace.ut.ee/,200
1265,https://datadoi.ee/,200
1266,https://dspace.emu.ee,200
1267,http://dspace.must.edu.eg/,ConnectionError
1268,http://repository.fue.edu.eg,200
1269,http://upcommons.upc.edu/pfc/,200
1270,http://upcommons.upc.edu/e-prints/,ReadTimeoutError
1271,http://diobma.udg.es:8080/dspace/index.jsp,ConnectionError
1272,https://e-archivo.uc3m.es/,200
1273,http://rua.ua.es,200
1274,http://diposit.ub.edu/dspace/,200
1275,https://ebuah.uah.es/dspace,200
1276,https://burjcdigital.urjc.es,200
1277,https://upcommons.upc.edu/revistes/,200
1278,http://digital.csic.es,200
1279,http://dadun.unav.edu,200
1280,http://digitum.um.es/xmlui/,200
1281,http://diobma.udg.edu/,200
1282,https://dugi-doc.udg.edu/,200
1283,http://repositorio.upct.es/,200
1284,https://repositorio.uam.es/,200
1285,http://rabida.uhu.es/dspace/,200
1286,https://helvia.uco.es/,200
1287,http://gredos.usal.es/jspui/,200
1288,http://repositori.uji.es/,200
1289,http://uvadoc.uva.es/,200
1290,http://riubu.ubu.es/,200
1291,http://riunet.upv.es/,200
1292,https://ruc.udc.es/dspace,200
1293,http://dspace.ubu.es:8080/trabajosacademicos/,ConnectionError
1294,https://minerva.usc.es/,200
1295,https://repositori.upf.edu,ReadTimeoutError
1296,https://accedacris.ulpgc.es,200
1297,http://digibug.ugr.es/,200
1298,http://www.alhambra-patronato.es/ria,200
1299,http://rodin.uca.es/xmlui/,404
1300,https://openaccess.uoc.edu/,200
1301,https://repositorioinstitucional.ceu.es,200
1302,http://riuma.uma.es/,ReadTimeoutError
1303,https://ruidera.uclm.es/xmlui,500
1304,http://repositori.udl.cat/,200
1305,https://buleria.unileon.es/,200
1306,http://roderic.uv.es/,200
1307,https://addi.ehu.es/,ReadTimeoutError
1308,http://citarea.cita-aragon.es/,ConnectionError
1309,http://repositorio.racordoba.es:8080/jspui/,200
1310,http://academica-e.unavarra.es/,200
1311,http://dugifonsespecials.udg.edu/,200
1312,http://repositorio.ual.es/,200
1313,http://www.repositorio.ieo.es/e-ieo/,ConnectionError
1314,http://digibuo.uniovi.es/dspace/,200
1315,http://repositorio.unican.es/xmlui,200
1316,http://dspace.unia.es/,200
1317,https://dehesa.unex.es,200
1318,http://ddfv.ufv.es/xmlui/,200
1319,http://www.bilbao.net/bld,200
1320,http://repositori.uvic.cat/,ReadTimeoutError
1321,http://dspace.umh.es/,200
1322,https://rio.upo.es/,200
1323,http://ruja.ujaen.es/,ConnectionError
1324,http://loyola.biblioteca.deusto.es/,200
1325,http://riull.ull.es/,200
1326,https://idus.us.es,200
1327,http://dsp.tecnalia.com/,200
1328,http://upcommons.upc.edu/,200
1329,https://bird.bcamath.org/,200
1330,http://www.investigo.biblioteca.uvigo.es/xmlui,ConnectionError
1331,http://repositorio.aemet.es/,200
1332,https://repositorio.comillas.edu/xmlui/,200
1333,http://repositorio.ucam.edu/,200
1334,http://repositorio.iaph.es/,200
1335,http://repositorio.ucjc.edu/,200
1336,http://www.madrimasd.org/madrid-ciencia-tecnologia/e-ciencia/repositorio-emid,200
1337,http://diposit.eina.cat/,200
1338,https://udimundus.udima.es,200
1339,http://www.riarte.es/,200
1340,https://ebiltegia.mondragon.edu/,200
1341,https://repositorio.uloyola.es/,200
1342,http://sior.ub.edu,ConnectionError
1343,https://reunir.unir.net,200
1344,http://repositori.irta.cat/,200
1345,http://dspace.umh.es/handle/11000/6,200
1346,http://repositori.uib.cat/,200
1347,https://riucv.ucv.es,ConnectionError
1348,https://repisalud.isciii.es/,200
1349,http://repositori.uic.es/,200
1350,http://gredos.usal.es,200
1351,https://dire.upr.edu,200
1352,http://repositorio.uti.edu.ec,200
1353,https://repositorio.bde.es,200
1354,https://runa.sergas.gal,200
1355,http://digiuv.villanueva.edu,200
1356,http://r2i2.inia.es,ConnectionError
1357,http://redivia.gva.es,200
1358,https://repositorio.imdeananociencia.org,200
1359,https://repositorio.usj.es,200
1360,http://etd.aau.edu.et/,200
1361,http://197.156.70.106/hoarec,ConnectionError
1362,http://ir.haramaya.edu.et/hru,ConnectionError
1363,https://aaltodoc.aalto.fi,200
1364,http://openax.shh.fi:8180/dspace,ConnectionError
1365,https://jyx.jyu.fi,200
1366,https://helda.helsinki.fi,200
1367,http://www.julkari.fi/,200
1368,http://lauda.ulapland.fi/,200
1369,http://jukuri.luke.fi/,200
1370,http://lutpub.lut.fi/,200
1371,https://erepo.uef.fi/,200
1372,https://osuva.uwasa.fi/,200
1373,https://www.utupub.fi/,200
1374,https://trepo.tuni.fi/,200
1375,http://fragmenta.kansalliskirjasto.fi,200
1376,https://taju.uniarts.fi/,200
1377,http://irevues.inist.fr/,ConnectionError
1378,http://basepub.dauphine.fr/,ReadTimeoutError
1379,https://sam.ensam.eu/,200
1380,http://iris.univ-lille1.fr,ConnectionError
1381,http://library.cgiar.org/,200
1382,https://cgspace.cgiar.org/,200
1383,https://lilloa.univ-lille.fr/,200
1384,https://oskar-bordeaux.fr,200
1385,https://dspace.lib.cranfield.ac.uk/,200
1386,https://www.repository.cam.ac.uk/home,200
1387,https://dspace.stir.ac.uk/,200
1388,http://vle.bromley.ac.uk/dspace/,ConnectionError
1389,https://era.ed.ac.uk,200
1390,http://dspace.man.ac.uk:8080/dspace/,ConnectionError
1391,http://uhra.herts.ac.uk/,200
1392,http://bura.brunel.ac.uk/,200
1393,http://research-repository.st-andrews.ac.uk/,200
1394,https://dora.dmu.ac.uk,200
1395,https://ore.exeter.ac.uk/repository/,200
1396,http://dspace1.isd.glam.ac.uk/dspace/,ConnectionError
1397,https://spiral.imperial.ac.uk,200
1398,https://datashare.ed.ac.uk/,200
1399,http://eresearch.qmu.ac.uk/,200
1400,https://rdmc.nottingham.ac.uk/handle/internal/79,200
1401,https://repository.cardiffmet.ac.uk/,ConnectionError
1402,https://bradscholars.brad.ac.uk/,200
1403,http://aura.abdn.ac.uk/,200
1404,http://open.jorum.ac.uk/xmlui,200
1405,https://qmro.qmul.ac.uk/,200
1406,http://www.uplace.org.uk:8080/dspace/,ConnectionError
1407,https://opendocs.ids.ac.uk/opendocs,200
1408,http://elogeo.nottingham.ac.uk/xmlui/,ConnectionError
1409,https://uobrep.openrepository.com,200
1410,http://repository.newport.ac.uk/,ConnectionError
1411,http://oxfamilibrary.openrepository.com/oxfam/,200
1412,http://pearl.plymouth.ac.uk/,200
1413,http://www.ros.hw.ac.uk/,200
1414,https://spectradspace.lib.imperial.ac.uk:8443/,ConnectionError
1415,https://datastorre.stir.ac.uk/,200
1416,https://nhm.openrepository.com,200
1417,http://repository.icr.ac.uk/,ReadTimeoutError
1418,https://rdmc.nottingham.ac.uk/,200
1419,https://aecc.archive.knowledgearc.net/,200
1420,https://rde.dspace-express.com/,200
1421,https://tamug-ir.tdl.org,200
1422,https://rde.openrepository.com,200
1423,http://niopa.qub.ac.uk,200
1424,http://digitalcollections.halifaxpubliclibraries.ca,200
1425,https://edata.stfc.ac.uk,200
1426,http://dspace.nplg.gov.ge/,200
1427,http://dspace.knust.edu.gh/,200
1428,http://ugspace.ug.edu.gh/,200
1429,http://ir.ucc.edu.gh/dspace/,200
1430,http://www.udsspace.uds.edu.gh,200
1431,https://air.ashesi.edu.gh/,200
1432,http://ir.uew.edu.gh,ConnectionError
1433,https://dspace.lib.uom.gr,200
1434,http://repository.upatras.gr/dspace/,ConnectionError
1435,https://nemertes.library.upatras.gr,200
1436,https://dspace.lib.ntua.gr/xmlui/,200
1437,http://estia.hua.gr/,200
1438,http://helios-eie.ekt.gr/EIE/,200
1439,http://ketlib.lib.unipi.gr/xmlui/,200
1440,http://dione.lib.unipi.gr/xmlui/,200
1441,http://repository.edulll.gr/,200
1442,http://repository.acropolis-education.gr/acr_edu/,200
1443,http://repository.ellak.gr/,ConnectionError
1444,http://medusa.libver.gr/,200
1445,https://repository.ihu.edu.gr/xmlui/,ConnectionError
1446,https://ir.lib.uth.gr,200
1447,http://repository.biodiversity-info.gr/,200
1448,http://cris.teiep.gr/,ConnectionError
1449,http://archipelago.aegean.gr/,200
1450,http://okeanos-dspace.hcmr.gr/,ConnectionError
1451,http://repository-asklepieio.ekt.gr,200
1452,http://hellanicus.lib.aegean.gr,ConnectionError
1453,http://repository.lib.eduhk.hk/,200
1454,https://hub.hku.hk/,200
1455,https://bdigital.zamorano.edu/,ConnectionError
1456,http://www.tzibalnaah.unah.edu.hn/,200
1457,https://repositorio.upnfm.edu.hn/home,200
1458,https://herbario.zamorano.edu,ConnectionError
1459,http://dlib.foi.hr/,ConnectionError
1460,http://dea.lib.unideb.hu/dea/,200
1461,http://huveta.hu,200
1462,http://repo.lib.semmelweis.hu/,200
1463,http://www.regscience.hu:8080/xmlui,ConnectionError
1464,https://ludita.uni-nke.hu/ludita,ConnectionError
1465,https://edit.elte.hu/,ConnectionError
1466,https://kea.ke.hu/,200
1467,http://pea.lib.pte.hu/,200
1468,http://repozitorium.omikk.bme.hu,200
1469,http://repository.usu.ac.id/,ConnectionError
1470,http://repository.ipb.ac.id/,200
1471,http://repository.unhas.ac.id/,200
1472,http://repository.borneo.ac.id/xmlui,ConnectionError
1473,http://repository.uinjkt.ac.id/dspace/,200
1474,http://repository.polnep.ac.id/,200
1475,http://repository.uksw.edu/,200
1476,http://repository.unej.ac.id/,200
1477,http://repository.uma.ac.id/,200
1478,http://kc.umn.ac.id/,500
1479,http://repositori.umsu.ac.id,ConnectionError
1480,http://repository.stikes-ppni.ac.id:8080/xmlui/,ConnectionError
1481,https://dspace.uc.ac.id,200
1482,http://repository.unisma.ac.id,200
1483,http://www.tara.tcd.ie/,200
1484,http://researchrepository.ucd.ie/,200
1485,http://aran.library.nuigalway.ie/,200
1486,http://cora.ucc.ie/,200
1487,http://oar.marine.ie/,200
1488,http://esource.dbs.ie/,200
1489,http://www.dspace.mic.ul.ie/,200
1490,https://research.thea.ie/,200
1491,http://dspace.iimk.ac.in/,200
1492,http://dspace.nitrkl.ac.in/dspace/,200
1493,http://etd.ncsi.iisc.ernet.in/,ConnectionError
1494,http://prints.iiap.res.in/,ConnectionError
1495,http://drs.nio.org/drs/,200
1496,http://ir.inflibnet.ac.in/,200
1497,http://dspace.rri.res.in/,200
1498,http://dspace.mdi.ac.in/dspace,404
1499,http://www.egyankosh.ac.in/,ConnectionError
1500,http://dspace.thapar.edu:8080/dspace/,ConnectionError
1501,http://dspace.vidyanidhi.org.in:8080/dspace/,ConnectionError
1502,http://eprint.iitd.ac.in,200
1503,http://dspace.library.iitb.ac.in/jspui/,200
1504,http://www.imsc.res.in/xmlui,200
1505,http://oii.igidr.ac.in:8080/xmlui,ConnectionError
1506,http://nopr.niscair.res.in/,ConnectionError
1507,http://dkr.cdri.res.in/xmlui/,ReadTimeoutError
1508,http://dspace.cusat.ac.in/jspui/,200
1509,http://14.139.60.216:8080/xmlui/,ConnectionError
1510,http://nsdl.niscair.res.in/,ConnectionError
1511,http://dyuthi.cusat.ac.in/,200
1512,http://www.erepo.iihr.ernet.in/,ConnectionError
1513,http://dspace.vpmthane.org:8080/jspui/index.jsp,200
1514,http://bhagirathi.iitr.ac.in/dspace/,ConnectionError
1515,http://dspace.dtu.ac.in:8080/jspui/,ConnectionError
1516,http://210.212.198.149:8080/jspui,ConnectionError
1517,http://library.iip.res.in:8080/dspace,ConnectionError
1518,http://dspace.gipe.ac.in/,200
1519,http://repository.iucaa.in:8080/jspui/,ConnectionError
1520,http://14.139.121.106:8080/jspui/,ConnectionError
1521,http://dspace.wbpublibnet.gov.in:8080/jspui/,ConnectionError
1522,http://oudl.osmania.ac.in/,ConnectionError
1523,http://arxiv.iacs.res.in:8080/jspui/,200
1524,http://vslir.iimahd.ernet.in:8080/xmlui,ConnectionError
1525,http://inet.vidyasagar.ac.in:8080/jspui,200
1526,http://ir.inflibnet.ac.in/,200
1527,http://library.iigm.res.in:8080/jspui/,200
1528,http://dspace.welingkar.org:8080/jspui/,404
1529,http://ir.aiktclibrary.org:8080/xmlui,ConnectionError
1530,http://irgu.unigoa.ac.in/,200
1531,http://dspace.chitkara.edu.in/jspui/,404
1532,http://61.1.85.128:8080/xmlui,ConnectionError
1533,https://repository.iitgn.ac.in,ConnectionError
1534,http://183.82.11.228:8282/jspui,ConnectionError
1535,https://idr.nitk.ac.in/jspui,200
1536,https://dspace.ncl.res.in/oai/request,200
1537,http://ir.nbu.ac.in,200
1538,http://125.99.47.158:8090/jspui,ConnectionError
1539,http://ir.unishivaji.ac.in:8080/jspui,200
1540,http://dspace.tbzmed.ac.ir/xmlui/,ConnectionError
1541,http://skemman.is/,200
1542,https://opinvisindi.is/,200
1543,https://cadmus.eui.eu/,200
1544,http://padis.uniroma1.it/,ConnectionError
1545,https://iris.sissa.it/,200
1546,http://dspace.unitus.it/,200
1547,https://flore.unifi.it/,200
1548,https://aperto.unito.it/,ConnectionError
1549,http://dspace.uniroma2.it/dspace/index.jsp,ConnectionError
1550,http://armida.unimi.it,200
1551,http://doc.sspal.it/,ConnectionError
1552,http://www.openstarts.units.it/,200
1553,https://publ.iss.it,200
1554,http://arca.unive.it/,200
1555,https://air.unimi.it,200
1556,http://boa.unimib.it/,200
1557,http://tesionline.unicatt.it/,200
1558,http://aisberg.unibg.it/,200
1559,http://usiena-air.unisi.it/,200
1560,http://dspace-roma3.caspur.it/,ConnectionError
1561,https://iris.univr.it/,200
1562,http://elea.unisa.it/,200
1563,http://isfoloa.isfol.it/,ReadTimeoutError
1564,http://iris.polito.it/,200
1565,https://openpub.fmach.it,200
1566,http://insubriaspace.cilea.it/,ConnectionError
1567,http://dspace.unical.it,ConnectionError
1568,http://dspace.unict.it/,200
1569,http://www.archenvimat.pz.cnr.it/,ConnectionError
1570,http://www.openarchive.univpm.it/jspui/,404
1571,https://publicatt.unicatt.it/,200
1572,https://dspace-uniud.cilea.it/,ConnectionError
1573,http://www.p-arch.it/,200
1574,https://iris.unitn.it/,200
1575,http://lear.unive.it/,200
1576,https://ora.uniurb.it/,200
1577,https://www.research.unipd.it/,200
1578,https://iris.unipa.it/,200
1579,https://air.uniud.it/,200
1580,https://irinsubria.uninsubria.it/,200
1581,https://air.iuav.it/,200
1582,https://iris.unibs.it/,200
1583,https://research.unite.it/,200
1584,https://arts.units.it/,200
1585,https://www.iris.unisa.it/,200
1586,https://iris.uniroma3.it/,200
1587,https://iris.uniecampus.it/,200
1588,https://iris.unimore.it/,200
1589,https://unora.unior.it,200
1590,https://iris.inrim.it/,200
1591,https://iris.uniroma1.it/,200
1592,https://ricerca.uniparthenope.it/,200
1593,https://ricerca.uniba.it/,200
1594,https://iris.luiss.it/,200
1595,https://iris.unica.it/,200
1596,https://iris.unibas.it/,200
1597,https://pubblicazioni.unicam.it,200
1598,https://iris.unife.it/,200
1599,https://iris.unige.it/,200
1600,https://arpi.unipi.it/,200
1601,https://www.iris.sssup.it,200
1602,https://www.iris.unina.it/,200
1603,https://re.public.polimi.it/,200
1604,https://u-pad.unimc.it/,200
1605,http://oai.crs4.it,ConnectionError
1606,https://fair.unifg.it/,200
1607,https://cris.unibo.it/,200
1608,https://oa.inapp.org/xmlui/,403
1609,https://openaccess.inaf.it,200
1610,https://repository.unipr.it,200
1611,https://dspace.crs4.it,ReadTimeoutError
1612,https://iris.gssi.it,200
1613,http://dspace.mona.uwi.edu/,ReadTimeoutError
1614,http://seek.jcsc.edu.jm:8080/,200
1615,https://eprints.lib.hokudai.ac.jp/,200
1616,http://naosite.lb.nagasaki-u.ac.jp/dspace/?locale=en,ConnectionError
1617,http://repository.kulib.kyoto-u.ac.jp/dspace/?locale=en,200
1618,https://dspace.jaist.ac.jp/dspace/index.jsp?locale=en,200
1619,http://repository.tufs.ac.jp/doc/index_e.html,200
1620,http://repo.flib.u-fukui.ac.jp/dspace/,ConnectionError
1621,http://hermes-ir.lib.hit-u.ac.jp/rs/,200
1622,https://gair.media.gunma-u.ac.jp/dspace/,200
1623,http://ir.tdc.ac.jp/?locale=en,ConnectionError
1624,http://harp.lib.hiroshima-u.ac.jp/,200
1625,http://portal.dl.saga-u.ac.jp/,ConnectionError
1626,http://m-repo.lib.meiji.ac.jp/dspace/,ConnectionError
1627,http://r-cube.ritsumei.ac.jp/?locale=en,200
1628,http://ginmu.naramed-u.ac.jp/,200
1629,https://ir.fmu.ac.jp/dspace/?locale=en,200
1630,http://repository.hyogo-u.ac.jp/,ConnectionError
1631,http://dspace.bunka.ac.jp/dspace,ConnectionError
1632,http://reposit.sun.ac.jp/dspace/,200
1633,http://ir-lib.wilmina.ac.jp/dspace/,200
1634,http://repository.ri.jica.go.jp/dspace/,ConnectionError
1635,http://okinawa-repo.lib.u-ryukyu.ac.jp/,ConnectionError
1636,http://s-ir.sap.hokkyodai.ac.jp/,ConnectionError
1637,http://libopac.fukuoka-edu.ac.jp/dspace/,ConnectionError
1638,http://repository.nabunken.go.jp/dspace/index.jsp?locale=en,200
1639,http://www.repository.lib.tmu.ac.jp/,ConnectionError
1640,http://repository.niigata-cn.ac.jp/dspace/,ConnectionError
1641,http://libir-bw.bss.ac.jp/jspui/,ConnectionError
1642,https://lib-repos.fun.ac.jp/dspace/index.jsp?locale=en,ConnectionError
1643,http://repo.kyoto-wu.ac.jp/dspace/index.jsp?locale=en,200
1644,http://repository.kyusan-u.ac.jp/dspace/index.jsp?locale=en,200
1645,http://repository.musashi.ac.jp/dspace/index.jsp?locale=en,200
1646,http://repository.seikei.ac.jp/,200
1647,http://repository.tokaigakuen-u.ac.jp/dspace,200
1648,http://arch.luke.ac.jp,ConnectionError
1649,https://soka.repo.nii.ac.jp/,ConnectionError
1650,http://repository.seinan-gu.ac.jp,200
1651,http://repository.ris.ac.jp/dspace/index.jsp?locale=en,ConnectionError
1652,https://jicari.repo.nii.ac.jp,200
1653,http://repository.fukujo.ac.jp/dspace,200
1654,https://tamagawa.repo.nii.ac.jp/,200
1655,http://trail.tsuru.ac.jp/dspace/,200
1656,https://repository.tku.ac.jp/dspace/index.jsp?locale=en,200
1657,http://usprepo.office.usp.ac.jp/?locale=en,200
1658,http://rp-kumakendai.pu-kumamoto.ac.jp/dspace/?locale=en,200
1659,http://repository.nihon-u.ac.jp/xmlui/,200
1660,http://nda-repository.nda.ac.jp/,ReadTimeoutError
1661,http://kintore.hosplib.info/dspace/index.jsp?locale=en,200
1662,http://ir.jwcpe.ac.jp/,ConnectionError
1663,http://hokuga.hgu.jp/,200
1664,http://hermes-ir.lib.hit-u.ac.jp/da/,200
1665,http://repository.aitech.ac.jp/dspace/index.jsp?locale=en,200
1666,http://hokuga.hgu.jp/,200
1667,http://mahider.ilri.org/handle/10568/1,200
1668,http://ir-library.ku.ac.ke/,ConnectionError
1669,https://su-plus.strathmore.edu,ConnectionError
1670,http://erepository.uonbi.ac.ke,200
1671,http://ir.jkuat.ac.ke/,200
1672,http://repository.dkut.ac.ke:8080/xmlui/?Itemid=250/,200
1673,http://elibrary.pu.ac.ke/ir/,ConnectionError
1674,http://resource.khrc.or.ke:8181/khrc/,ConnectionError
1675,http://repository.seku.ac.ke/,200
1676,https://karuspace.karu.ac.ke/,200
1677,http://library.kisiiuniversity.ac.ke:8080/xmlui,ConnectionError
1678,http://erepo.usiu.ac.ke/,ConnectionError
1679,https://repository.kcau.ac.ke/,ConnectionError
1680,http://repository.tukenya.ac.ke/,200
1681,http://repository.embuni.ac.ke/,200
1682,http://ir.mu.ac.ke/,200
1683,http://ir-library.mmust.ac.ke/,ConnectionError
1684,http://ir-library.egerton.ac.ke/,200
1685,http://41.89.164.27:8080/xmlui,200
1686,http://41.89.101.166:8080/xmlui/,200
1687,http://repository.mut.ac.ke:8080/xmlui/,200
1688,http://41.89.51.173:8080/xmlui/,ConnectionError
1689,https://ir.tum.ac.ke,200
1690,http://41.89.43.7/,ConnectionError
1691,http://repository.kemu.ac.ke:8080/xmlui,200
1692,http://repository.mut.ac.ke:8080/xmlui/,200
1693,http://repository.tangaza.ac.ke/,ConnectionError
1694,https://erepository.mku.ac.ke,200
1695,http://ir.mksu.ac.ke/,200
1696,http://ir.jooust.ac.ke,200
1697,http://ir.kabarak.ac.ke,200
1698,https://erepository.kibu.ac.ke,ConnectionError
1699,http://ir.cuea.edu/jspui/,200
1700,http://repository.rongovarsity.ac.ke,200
1701,http://publications.aercafricalibrary.org/,ConnectionError
1702,http://repository.chuka.ac.ke,200
1703,http://34.250.91.188:8080/xmlui/,200
1704,http://repository.kippra.or.ke,ConnectionError
1705,http://elibrary.auca.kg:8080/dspace/,404
1706,http://koasas.kaist.ac.kr/index.jsp,200
1707,https://s-space.snu.ac.kr,200
1708,https://repository.kisti.re.kr,200
1709,http://repository.kribb.re.kr/,ConnectionError
1710,http://repository.ajou.ac.kr/,200
1711,http://repo.kca.go.kr/,ConnectionError
1712,https://repository.kihasa.re.kr,200
1713,http://pubs.kist.re.kr/,200
1714,https://ir.ymlib.yonsei.ac.kr,200
1715,http://scholarworks.unist.ac.kr/,200
1716,http://archives.kdischool.ac.kr/,200
1717,http://repository.kipf.re.kr/,200
1718,http://repository.si.re.kr/,200
1719,http://lib.seoul.go.kr/oak/,200
1720,http://repository.kmou.ac.kr/,200
1721,http://openknowledge.kotra.or.kr/,200
1722,http://oasis.postech.ac.kr/,200
1723,http://repo.kinu.or.kr/,200
1724,http://repository.pnuh.or.kr/,200
1725,http://repository.hanyang.ac.kr/,200
1726,https://scholar.dgist.ac.kr/,200
1727,http://kumel.medlib.dsmc.or.kr/,200
1728,http://oak.cni.re.kr/,200
1729,http://klri.re.kr:9090,200
1730,http://repository.kopri.re.kr/,200
1731,http://repository.krei.re.kr/,200
1732,http://repository.jthink.kr,200
1733,http://repository.hira.or.kr,ConnectionError
1734,https://dspace.auk.edu.kw/,200
1735,http://repository.enu.kz/,200
1736,https://nur.nu.edu.kz,200
1737,http://repository.almau.edu.kz/xmlui/,200
1738,https://rep.ksu.kz,ConnectionError
1739,http://repository.kazguu.kz/,200
1740,http://repoz.kgmu.kz/,ConnectionError
1741,http://repo.kspi.kz,200
1742,http://185.107.174.154:8080,ConnectionError
1743,http://elib.zkgmu.kz/xmlui/,ConnectionError
1744,https://repository.apa.kz,ConnectionError
1745,http://laospace.org/,ConnectionError
1746,http://ir.ndu.edu.lb/,ConnectionError
1747,http://dl.nsf.ac.lk/,200
1748,http://archive.cmb.ac.lk/research/,ConnectionError
1749,http://digital.lib.ou.ac.lk/,ConnectionError
1750,http://tri.nsf.ac.lk/,ReadTimeoutError
1751,http://rri.nsf.ac.lk/,ReadTimeoutError
1752,http://harti.nsf.ac.lk/,ConnectionError
1753,http://cri.nsf.ac.lk/,200
1754,http://cea.nsf.ac.lk/,200
1755,http://dl.lib.mrt.ac.lk/,200
1756,http://ir.lib.seu.ac.lk,200
1757,http://repository.kln.ac.lk/,200
1758,http://www.digital.lib.esn.ac.lk/xmlui/,404
1759,http://dspace.sliit.lk/,ConnectionError
1760,http://dlib.pdn.ac.lk/,ReadTimeoutError
1761,http://repository.lib.vpa.ac.lk,200
1762,http://dspace.kaunokolegija.lt,200
1763,http://dspace.vgtu.lt/,200
1764,https://www.vdu.lt/cris,502
1765,https://repository.mruni.eu/,200
1766,https://lsmuni.lt/cris,200
1767,https://elibrary.mab.lt/,200
1768,https://www.ku.lt/cris,200
1769,https://orbilu.uni.lu,200
1770,https://ortus.rtu.lv/science/en/publications,404
1771,https://dspace.lu.lv/dspace/,ConnectionError
1772,https://dspace.rsu.lv,200
1773,http://oa.uot.edu.ly,ConnectionError
1774,http://repository.limu.edu.ly/,200
1775,http://dspace.sebhau.edu.ly/,200
1776,http://dspace.univcasa.ma/jspui/,ConnectionError
1777,http://ao.um5.ac.ma/xmlui,ReadTimeoutError
1778,https://toubkal.imist.ma,200
1779,http://dspace.uasm.md/,ConnectionError
1780,http://repository.usmf.md,200
1781,http://dspace.usarb.md:8080/jspui/,200
1782,http://irek.ase.md/xmlui/,200
1783,http://dir.upsc.md:8080/xmlui/,ReadTimeoutError
1784,http://dspace.usm.md:8080/xmlui/,200
1785,http://109.185.200.51/,200
1786,http://repository.utm.md,200
1787,http://dspace.ince.md,200
1788,http://www.dlib.mk/,200
1789,https://repository.ukim.mk/,200
1790,http://uyr.uy.edu.mm/,ReadTimeoutError
1791,http://umoar.mu.edu.mm/,ConnectionError
