,full_query_x,manual_software_count_x,category_x,clickable_url,Unnamed: 0,system_metadata_id,organisation_country,organisation_url,repository_metadata_software_name,repository_metadata_metadata_record_count,repository_metadata_type,repository_metadata_url,manual_software_count_y,url_check,category_y,full_query_y,repository_metadata_full_text_record_count,repository_metadata_oai_url,system_metadata_uri,repository_metadata_software_name_other
229,,,,fukuyamaheisei-u.repo.nii.ac.jp/,4335,8672,jp,https://www.heisei-u.ac.jp,weko,86.0,institutional,https://fukuyamaheisei-u.repo.nii.ac.jp/,,200,,,61.0,http://fukuyamaheisei-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8672,
230,,,,gair.media.gunma-u.ac.jp/dspace/,587,1052,jp,http://www.gunma-u.ac.jp/,dspace,11054.0,institutional,https://gair.media.gunma-u.ac.jp/dspace/,,200,,,4836.0,http://gair.media.gunma-u.ac.jp/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/1052,
231,,,,gakusen.repo.nii.ac.jp/,4798,9892,jp,http://www.gakusen.ac.jp/u/,weko,,institutional,https://gakusen.repo.nii.ac.jp/,,200,,,,http://gakusen.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9892,
232,,,,gcnr.repo.nii.ac.jp/,4777,9870,jp,https://www.gifu-cn.ac.jp/,weko,,institutional,https://gcnr.repo.nii.ac.jp/,,200,,,,http://gcnr.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9870,
233,,,,geidai.repo.nii.ac.jp/,3870,6440,jp,https://www.geidai.ac.jp,weko,1110.0,institutional,https://geidai.repo.nii.ac.jp/,,200,,,757.0,http://geidai.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6440,
234,https://geitan.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,geitan.repo.nii.ac.jp,4091,7489,jp,https://www.oita-pjc.ac.jp/,weko,1668.0,institutional,https://geitan.repo.nii.ac.jp,,200,,,862.0,http://geitan.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7489,
235,,,,gifu-cwc.repo.nii.ac.jp/,4324,8643,jp,http://www.gifu-cwc.ac.jp,weko,466.0,institutional,https://gifu-cwc.repo.nii.ac.jp/,,200,,,6.0,http://gifu-cwc.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8643,
236,,,,gifu-pu.repo.nii.ac.jp/,4776,9868,jp,https://www.gifu-pu.ac.jp/,weko,,institutional,https://gifu-pu.repo.nii.ac.jp/,,200,,,,http://gifu-pu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9868,
237,https://glim-re.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,glim-re.repo.nii.ac.jp,1625,2454,jp,http://www.gakushuin.ac.jp/,weko,4003.0,institutional,https://glim-re.repo.nii.ac.jp,,200,,,0.0,http://glim-re.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/2454,
238,,,,hachinohe-hachitan.repo.nii.ac.jp/,4320,8617,jp,https://www.hachinohe-u.ac.jp,weko,1235.0,institutional,https://hachinohe-hachitan.repo.nii.ac.jp/,,200,,,826.0,http://hachinohe-hachitan.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8617,
239,,,,hakodate-jc.repo.nii.ac.jp/,4318,8615,jp,http://www.hakodate-jc.ac.jp,weko,,institutional,https://hakodate-jc.repo.nii.ac.jp/,,200,,,,http://hakodate-jc.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8615,
240,,,,hakodate-u.repo.nii.ac.jp/,4775,9867,jp,https://www.hakodate-u.ac.jp/,weko,,institutional,https://hakodate-u.repo.nii.ac.jp/,,200,,,,http://hakodate-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9867,
241,,,,hakuoh.repo.nii.ac.jp/,4317,8613,jp,https://hakuoh.jp,weko,2548.0,institutional,https://hakuoh.repo.nii.ac.jp/,,200,,,1877.0,http://hakuoh.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8613,
242,,,,hama-med.repo.nii.ac.jp/,1221,1940,jp,http://www.hamamatsu-u.ac.jp/,weko,3205.0,institutional,https://hama-med.repo.nii.ac.jp/,,200,,,,http://hama-med.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1940,
243,,,,hamagaku.repo.nii.ac.jp/,4315,8611,jp,https://hamagaku.ac.jp/hgu,weko,222.0,institutional,https://hamagaku.repo.nii.ac.jp/,,200,,,90.0,http://hamagaku.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8611,
244,,,,hannan-u.repo.nii.ac.jp/,4312,8608,jp,https://www.hannan-u.ac.jp/,weko,2420.0,institutional,https://hannan-u.repo.nii.ac.jp/,,200,,,924.0,http://hannan-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8608,
245,,,,hdu.repo.nii.ac.jp/,4306,8590,jp,https://www.himeji-du.ac.jp/,weko,182.0,institutional,https://hdu.repo.nii.ac.jp/,,200,,,143.0,http://hdu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8590,
246,,,,hi-tech.repo.nii.ac.jp/,4319,8616,jp,https://www.hi-tech.ac.jp,weko,2372.0,institutional,https://hi-tech.repo.nii.ac.jp/,,200,,,1513.0,https://hi-tech.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8616,
247,,,,hirogaku-u.repo.nii.ac.jp/,4304,8586,jp,http://www.hirogaku-u.ac.jp,weko,551.0,institutional,https://hirogaku-u.repo.nii.ac.jp/,,200,,,42.0,http://hirogaku-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8586,
248,,,,hirosakiuhw.repo.nii.ac.jp/,4305,8587,jp,https://www.hirosakiuhw.jp,weko,234.0,institutional,https://hirosakiuhw.repo.nii.ac.jp/,,200,,,32.0,http://hirosakiuhw.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8587,
249,https://hmjc.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Error,hmjc.repo.nii.ac.jp,4771,9863,jp,http://www.musashi-jc.ac.jp/,weko,,institutional,https://hmjc.repo.nii.ac.jp,,200,,,,https://hmjc.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9863,
250,,,,hokuriku.repo.nii.ac.jp/,4299,8573,jp,https://www.hokuriku-u.ac.jp/,weko,594.0,institutional,https://hokuriku.repo.nii.ac.jp/,,200,,,281.0,http://hokuriku.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8573,
251,,,,hokurikugakuin.repo.nii.ac.jp/,4300,8574,jp,https://www.hokurikugakuin.ac.jp,weko,1075.0,institutional,https://hokurikugakuin.repo.nii.ac.jp/,,200,,,1004.0,http://hokurikugakuin.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8574,
252,,,,hokusei.repo.nii.ac.jp/,4298,8572,jp,https://en.hokusei.ac.jp,weko,2446.0,institutional,https://hokusei.repo.nii.ac.jp/,,200,,,2247.0,http://hokusei.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8572,
253,,,,hokusho.repo.nii.ac.jp/,4297,8571,jp,https://www.hokusho-u.ac.jp,weko,2926.0,institutional,https://hokusho.repo.nii.ac.jp/,,ConnectionError,,,2737.0,http://hokusho.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8571,
254,,,,honan.repo.nii.ac.jp/,3953,6701,jp,https://www.honan.ac.jp/,weko,305.0,institutional,https://honan.repo.nii.ac.jp/,,200,,,286.0,http://honan.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6701,
255,,,,hosei.repo.nii.ac.jp/,580,1044,jp,http://www.hosei.ac.jp/,weko,12999.0,institutional,https://hosei.repo.nii.ac.jp/,,200,,,,http://hosei.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1044,
256,,,,hosen.repo.nii.ac.jp/,4294,8567,jp,https://www.hosen.ac.jp/,weko,237.0,institutional,https://hosen.repo.nii.ac.jp/,,200,,,150.0,http://hosen.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8567,
257,,,,hu.repo.nii.ac.jp/,4774,9866,jp,https://www.hanazono.ac.jp/,weko,,institutional,https://hu.repo.nii.ac.jp/,,200,,,,https://hu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9866,
258,,,,huhs.repo.nii.ac.jp/,4291,8556,jp,https://www.huhs.ac.jp,weko,90.0,institutional,https://huhs.repo.nii.ac.jp/,,200,,,69.0,http://huhs.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8556,
259,,,,hus.repo.nii.ac.jp/,4301,8575,jp,https://www.hus.ac.jp/,weko,377.0,institutional,https://hus.repo.nii.ac.jp/,,200,,,279.0,http://hus.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8575,
260,,,,icabs.repo.nii.ac.jp/,2216,3212,jp,http://www.icabs.ac.jp/,weko,359.0,institutional,https://icabs.repo.nii.ac.jp/,,200,,,,http://icabs.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3212,
261,,,,icu.repo.nii.ac.jp/,4277,8429,jp,https://www.icu.ac.jp/en/,weko,4862.0,institutional,https://icu.repo.nii.ac.jp/,,200,,,4430.0,http://icu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8429,
262,,,,iidawjc.repo.nii.ac.jp/,2202,3198,jp,http://www.iidawjc.ac.jp/,weko,133.0,institutional,https://iidawjc.repo.nii.ac.jp/,,200,,,,http://iidawjc.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3198,
263,https://iot.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,iot.repo.nii.ac.jp,4279,8457,jp,http://www.iot.ac.jp,weko,225.0,institutional,https://iot.repo.nii.ac.jp,,200,,,118.0,http://iot.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8457,
264,,,,ipnu.repo.nii.ac.jp/,4276,8347,jp,https://www.ishikawa-nu.ac.jp,weko,267.0,institutional,https://ipnu.repo.nii.ac.jp/,,200,,,234.0,http://ipnu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8347,
265,,,,ir.fmu.ac.jp/dspace/?locale=en,1136,1833,jp,http://www.fmu.ac.jp/,dspace,1266.0,institutional,https://ir.fmu.ac.jp/dspace/?locale=en,,200,,,584.0,http://ir.fmu.ac.jp/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/1833,
266,,,,ir.jikei.ac.jp/,1252,1975,jp,http://www.jikei.ac.jp/,weko,5003.0,institutional,https://ir.jikei.ac.jp/,,200,,,,http://ir.jikei.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1975,
267,,,,ir.lib.hiroshima-u.ac.jp/ja,264,484,jp,http://www.hiroshima-u.ac.jp/,e repository,27136.0,institutional,https://ir.lib.hiroshima-u.ac.jp/ja,,200,,,,http://ir.lib.hiroshima-u.ac.jp/api/oai/request,https://v2.sherpa.ac.uk/id/repository/484,E-Repository
268,,,,ir.library.osaka-u.ac.jp/repo/ouka/all/?lang=1,465,871,jp,http://www.osaka-u.ac.jp/,e cats,76101.0,institutional,https://ir.library.osaka-u.ac.jp/repo/ouka/all/?lang=1,,200,,,58230.0,http://ir.library.osaka-u.ac.jp/repo/mmd_api/oai-pmh/,https://v2.sherpa.ac.uk/id/repository/871,E-Cats Library
269,,,,ir.u-gakugei.ac.jp/?lang=en,466,872,jp,http://www.u-gakugei.ac.jp/,nalis r,12379.0,institutional,https://ir.u-gakugei.ac.jp/?lang=en,,ConnectionError,,,0.0,http://ir.u-gakugei.ac.jp/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/872,NALIS-R
270,,,,ishikawa-pu.repo.nii.ac.jp/,4275,8346,jp,https://www.ishikawa-pu.ac.jp,weko,180.0,institutional,https://ishikawa-pu.repo.nii.ac.jp/,,ConnectionError,,,118.0,http://ishikawa-pu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8346,
271,https://isu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,isu.repo.nii.ac.jp,4800,9896,jp,https://www.isu.ac.jp/,weko,,institutional,https://isu.repo.nii.ac.jp,,200,,,,http://isu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9896,
272,,,,iuhw.repo.nii.ac.jp/,4770,9861,jp,https://www.iuhw.ac.jp/index.html,weko,,institutional,https://iuhw.repo.nii.ac.jp/,,200,,,,https://iuhw.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9861,
273,,,,iuk-repo.repo.nii.ac.jp/,3907,6518,jp,http://www.iuk.ac.jp/english,weko,1243.0,institutional,https://iuk-repo.repo.nii.ac.jp/,,200,,,606.0,http://iuk-repo.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6518,
274,,,,iwate-pu.repo.nii.ac.jp/,4274,8336,jp,https://www.iwate-u.ac.jp,weko,3623.0,institutional,https://iwate-pu.repo.nii.ac.jp/,,200,,,3293.0,http://iwate-pu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8336,
275,,,,iwate-u.repo.nii.ac.jp/,573,1036,jp,http://www.iwate-u.ac.jp/,weko,14789.0,institutional,https://iwate-u.repo.nii.ac.jp/,,200,,,2633.0,http://iwate-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1036,
276,,,,jcsw.repo.nii.ac.jp/,4272,8311,jp,https://www.jcsw.ac.jp,weko,507.0,institutional,https://jcsw.repo.nii.ac.jp/,,200,,,444.0,http://jcsw.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8311,
277,,,,jicari.repo.nii.ac.jp,4273,8331,jp,https://www.jica.go.jp,dspace,1046.0,institutional,https://jicari.repo.nii.ac.jp,,200,,,187.0,http://jicari.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8331,
278,https://jichi-ir.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,jichi-ir.repo.nii.ac.jp,4765,9856,jp,https://www.jichi.ac.jp/english/,weko,,institutional,https://jichi-ir.repo.nii.ac.jp,,200,,,,http://jichi-ir.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9856,
279,https://jissen.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,jissen.repo.nii.ac.jp,4265,8302,jp,https://www.jissen.ac.jp,weko,1791.0,institutional,https://jissen.repo.nii.ac.jp,,200,,,1348.0,http://jissen.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8302,
280,,,,jiu.repo.nii.ac.jp/,4263,8299,jp,http://www.jiu.ac.jp/englishsite/,weko,136.0,institutional,https://jiu.repo.nii.ac.jp/,,200,,,3.0,http://jiu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8299,
281,,,,jonan.repo.nii.ac.jp/,4070,7412,jp,http://www.jonan.ac.jp/?_ga=2.141034484.714096384.1573480542-917268100.1573480542,weko,977.0,institutional,https://jonan.repo.nii.ac.jp/,,200,,,171.0,http://jonan.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7412,
282,,,,jopss.jaea.go.jp/search/servlet/interSearch?language=1,4767,9858,jp,https://www.jaea.go.jp/english/index.html,jopss,,institutional,https://jopss.jaea.go.jp/search/servlet/interSearch?language=1,,200,,,,https://jopss.jaea.go.jp/search/servlet/oaipmh,https://v2.sherpa.ac.uk/id/repository/9858,JOPSS
283,,,,jrccn.repo.nii.ac.jp/,4806,9904,jp,https://www.redcross.ac.jp/en/,weko,,institutional,https://jrccn.repo.nii.ac.jp/,,200,,,,http://jrccn.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9904,
284,https://jrckicn.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,jrckicn.repo.nii.ac.jp,4267,8306,jp,https://www.jrckicn.ac.jp/english/,weko,648.0,institutional,https://jrckicn.repo.nii.ac.jp,,200,,,209.0,http://jrckicn.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8306,
285,,,,jue.repo.nii.ac.jp/,4270,8309,jp,https://www.jue.ac.jp/,weko,1636.0,institutional,https://jue.repo.nii.ac.jp/,,200,,,863.0,http://jue.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8309,
286,https://juen.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,juen.repo.nii.ac.jp,1189,1903,jp,http://www.juen.ac.jp/,weko,2822.0,institutional,https://juen.repo.nii.ac.jp,,200,,,0.0,http://juen.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1903,
287,https://jumonji-u.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,jumonji-u.repo.nii.ac.jp,4262,8154,jp,http://www.jumonji-u.ac.jp,weko,1213.0,institutional,https://jumonji-u.repo.nii.ac.jp,,ConnectionError,,,308.0,http://jumonji-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/8154,
288,https://junshin.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,junshin.repo.nii.ac.jp,4764,9855,jp,https://www.junshin-u.ac.jp/,weko,,institutional,https://junshin.repo.nii.ac.jp,,200,,,,http://junshin.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9855,
289,,,,k-junshin.repo.nii.ac.jp/,4257,7913,jp,https://www.k-junshin.ac.jp/juntan/,weko,198.0,institutional,https://k-junshin.repo.nii.ac.jp/,,200,,,26.0,http://k-junshin.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7913,
290,https://k-kentan.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,k-kentan.repo.nii.ac.jp,4256,7912,jp,http://www.k-kentan.ac.jp,weko,,institutional,https://k-kentan.repo.nii.ac.jp,,200,,,,http://k-kentan.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7912,
291,,,,kaetsu.repo.nii.ac.jp/,4259,7917,jp,http://www.kaetsu.ac.jp,weko,937.0,institutional,https://kaetsu.repo.nii.ac.jp/,,200,,,346.0,http://kaetsu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7917,
292,https://kagawa-puhs.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,kagawa-puhs.repo.nii.ac.jp,4761,9852,jp,http://www.kagawa-puhs.ac.jp/,weko,,institutional,https://kagawa-puhs.repo.nii.ac.jp,,200,,,,http://kagawa-puhs.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9852,
293,https://kagawa-u.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,kagawa-u.repo.nii.ac.jp,887,1499,jp,http://www.kagawa-u.ac.jp/,weko,6129.0,institutional,https://kagawa-u.repo.nii.ac.jp,,200,,,,http://kagawa-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1499,
294,,,,kaisei.repo.nii.ac.jp/,4230,7864,jp,https://www.kaisei.ac.jp/,weko,214.0,institutional,https://kaisei.repo.nii.ac.jp/,,200,,,172.0,http://kaisei.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7864,
295,,,,kaiser.kokugakuin.ac.jp/,4757,9847,jp,https://www.kokugakuin.ac.jp/,iliswave j,,institutional,https://kaiser.kokugakuin.ac.jp/,,200,,,,http://opac.kokugakuin.ac.jp/oai/oai-pmh.do,https://v2.sherpa.ac.uk/id/repository/9847,iLiswave-J
296,,,,kamakura-wu.repo.nii.ac.jp/,4253,7907,jp,https://www.kamakura-u.ac.jp/english/index.html,weko,401.0,institutional,https://kamakura-wu.repo.nii.ac.jp/,,200,,,329.0,http://kamakura-wu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7907,
297,,,,kanagawa-u.repo.nii.ac.jp/,4261,7924,jp,https://www.kanagawa-u.ac.jp/english/,weko,13780.0,institutional,https://kanagawa-u.repo.nii.ac.jp/,,200,,,2867.0,http://kanagawa-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7924,
298,https://kanazawa-bidai.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,No software search,kanazawa-bidai.repo.nii.ac.jp,4252,7905,jp,https://www.kanazawa-bidai.ac.jp,weko,631.0,institutional,https://kanazawa-bidai.repo.nii.ac.jp,,ConnectionError,,,620.0,http://kanazawa-bidai.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7905,
299,https://kansai-u.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,kansai-u.repo.nii.ac.jp,584,1049,jp,http://www.kansai-u.ac.jp/index.html,weko,18947.0,institutional,https://kansai-u.repo.nii.ac.jp,,200,,,17098.0,http://kansai-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1049,
300,,,,kansaigaidai.repo.nii.ac.jp/,2883,3949,jp,http://www.kansaigaidai.ac.jp/,weko,7905.0,institutional,https://kansaigaidai.repo.nii.ac.jp/,,200,,,729.0,http://kansaigaidai.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3949,
301,,,,karin.flib.u-fukui.ac.jp/?page_id=110,880,1490,jp,http://www.u-fukui.ac.jp/,iliswave j,12726.0,institutional,https://karin.flib.u-fukui.ac.jp/?page_id=110,,200,,,,http://karin21.flib.u-fukui.ac.jp/oai/oai-pmh.do,https://v2.sherpa.ac.uk/id/repository/1490,iLiswave-J
302,,,,kawa-ccon.repo.nii.ac.jp/,4246,7892,jp,https://www.kawasaki-nursing-c.ac.jp/,weko,581.0,institutional,https://kawa-ccon.repo.nii.ac.jp/,,200,,,357.0,http://kawa-ccon.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7892,
303,,,,kbu.repo.nii.ac.jp/,4214,7831,jp,https://www.kbu.ac.jp/kbu,weko,1234.0,institutional,https://kbu.repo.nii.ac.jp/,,200,,,787.0,http://kbu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7831,
304,,,,kcua.repo.nii.ac.jp/,4213,7830,jp,http://www.kcua.ac.jp,weko,318.0,institutional,https://kcua.repo.nii.ac.jp/,,200,,,186.0,http://kcua.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7830,
305,https://keiai.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,keiai.repo.nii.ac.jp,4242,7888,jp,https://www.u-keiai.ac.jp/,weko,2971.0,institutional,https://keiai.repo.nii.ac.jp,,200,,,,http://keiai.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7888,
306,,,,keisen.repo.nii.ac.jp/,4241,7887,jp,https://www.keisen.ac.jp,weko,1029.0,institutional,https://keisen.repo.nii.ac.jp/,,200,,,761.0,http://keisen.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7887,
307,,,,kguopac.kanto-gakuin.ac.jp/webopac/ufirdi.do?ufi_target=ctlsrh,1200,1917,jp,http://univ.kanto-gakuin.ac.jp/,iliswave j,2761.0,institutional,https://kguopac.kanto-gakuin.ac.jp/webopac/ufirdi.do?ufi_target=ctlsrh,,200,,,0.0,http://kguopac.kanto-gakuin.ac.jp/oai/oai-pmh.do,https://v2.sherpa.ac.uk/id/repository/1917,iLiswave-J V3
308,https://kgwu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,kgwu.repo.nii.ac.jp,4247,7893,jp,https://www.kgwu.ac.jp,weko,718.0,institutional,https://kgwu.repo.nii.ac.jp,,200,,,695.0,http://kgwu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7893,
